opos,force
175.0,4.731329472091385
176.0,4.7371967946725535
177.0,4.743064117253722
178.0,4.748931439834889
179.0,4.754798762416058
180.0,4.760666084997226
181.0,4.766533407578395
182.0,4.772400730159562
183.0,4.778268052740731
184.0,4.784135375321899
185.0,4.790002697903067
186.0,4.7958700204842355
187.0,4.801737343065404
188.0,4.807604665646572
189.0,4.81347198822774
190.0,4.819339310808909
191.0,4.825206633390077
192.0,4.831073955971245
193.0,4.8369412785524135
194.0,4.842808601133582
195.0,4.84867592371475
196.0,4.854543246295918
197.0,4.860410568877086
198.0,4.866277891458255
199.0,4.872145214039422
200.0,4.8780125366205915
201.0,4.883879859201759
202.0,4.889747181782927
203.0,4.8956145043640955
204.0,4.901481826945264
205.0,4.907349149526432
206.0,4.9132164721076
207.0,4.919083794688769
208.0,4.924951117269937
209.0,4.930818439851105
210.0,4.9366857624322735
211.0,4.942553085013442
212.0,4.94842040759461
213.0,4.954287730175778
214.0,4.960155052756947
215.0,4.966022375338115
216.0,4.971889697919282
217.0,4.9777570205004515
218.0,4.983624343081619
219.0,4.989491665662788
220.0,4.9953589882439555
221.0,5.001226310825124
222.0,5.007093633406292
223.0,5.01296095598746
224.0,5.018828278568629
225.0,5.024695601149797
226.0,5.030562923730965
227.0,5.0364302463121335
228.0,5.042297568893302
229.0,5.04816489147447
230.0,5.054032214055638
231.0,5.059899536636807
232.0,5.065766859217975
233.0,5.071634181799143
234.0,5.077501504380312
235.0,5.083368826961479
236.0,5.089236149542648
237.0,5.0951034721238155
238.0,5.100970794704985
239.0,5.106838117286152
240.0,5.11270543986732
241.0,5.118572762448489
242.0,5.124440085029657
243.0,5.130307407610825
244.0,5.1361747301919936
245.0,5.142042052773162
246.0,5.14790937535433
247.0,5.153776697935498
248.0,5.159644020516667
249.0,5.165511343097835
250.0,5.171378665679003
251.0,5.177245988260172
252.0,5.18311331084134
253.0,5.188980633422508
254.0,5.1948479560036755
255.0,5.200715278584845
256.0,5.206582601166012
257.0,5.212449923747181
258.0,5.218317246328349
259.0,5.224184568909517
260.0,5.230051891490685
261.0,5.235919214071854
262.0,5.241786536653022
263.0,5.24765385923419
264.0,5.253521181815358
